frame,particles,delta,physMem,virtMem
761,1500,0.0273925,53972992,41533440
762,1500,0.0280896,53972992,41533440
763,1500,0.0279078,53972992,41533440
764,1500,0.028186,53972992,41533440
765,1500,0.026745,53972992,41533440
766,1500,0.0277733,53972992,41533440
767,1500,0.0271291,53972992,41533440
768,1500,0.0283197,53972992,41533440
769,1500,0.0284113,53972992,41533440
770,1500,0.0300382,53972992,41533440
771,1500,0.0301406,53972992,41533440
772,1500,0.0282661,53972992,41533440
773,1500,0.0286392,53972992,41533440
774,1500,0.0283209,53972992,41533440
775,1500,0.0274095,53972992,41533440
776,1500,0.0277201,53972992,41533440
777,1500,0.0278331,53972992,41533440
778,1500,0.0278495,53972992,41533440
779,1500,0.0289599,53972992,41533440
780,1500,0.0272908,53972992,41533440
781,1500,0.0285909,53972992,41533440
782,1500,0.0297857,53972992,41533440
783,1500,0.027371,53972992,41533440
784,1500,0.0275905,53972992,41533440
785,1500,0.0289569,53972992,41533440
786,1500,0.0289779,53972992,41533440
787,1500,0.0271477,53972992,41533440
788,1500,0.0282782,53972992,41533440
789,1500,0.0278424,53972992,41533440
790,1500,0.0287101,53972992,41533440
791,1500,0.0270946,53972992,41533440
792,1500,0.0276546,53972992,41533440
793,1500,0.0279085,53972992,41533440
794,1500,0.027836,53972992,41533440
795,1500,0.0295383,53972992,41533440
796,1500,0.0284152,53972992,41533440
797,1500,0.02733,53972992,41533440
798,1500,0.0277997,53972992,41533440
799,1500,0.0271122,53972992,41533440
800,1500,0.0297982,53972992,41533440
801,1500,0.0291303,53972992,41533440
802,1500,0.027957,53972992,41533440
803,1500,0.0275285,53972992,41533440
804,1500,0.0280687,53972992,41533440
805,1500,0.0297949,53972992,41533440
806,1500,0.0271254,53972992,41533440
807,1500,0.0291378,53972992,41533440
808,1500,0.0293353,53972992,41533440
809,1500,0.0281031,53972992,41533440
810,1500,0.0291607,53972992,41533440
811,1500,0.0267514,53972992,41533440
812,1500,0.026859,53972992,41533440
813,1500,0.0276745,53972992,41533440
814,1500,0.0264274,53972992,41533440
815,1500,0.0283241,53972992,41533440
816,1500,0.0292566,53972992,41533440
817,1500,0.0274757,53972992,41533440
818,1500,0.0285131,53972992,41533440
819,1500,0.0284963,53972992,41533440
820,1500,0.0278165,53972992,41533440
821,1500,0.027672,53972992,41533440
822,1500,0.0279082,53972992,41533440
823,1500,0.027458,53972992,41533440
824,1500,0.0275167,53972992,41533440
825,1500,0.0288887,53972992,41533440
826,1500,0.026997,53972992,41533440
827,1500,0.0271398,53972992,41533440
828,1500,0.0275276,53972992,41533440
829,1500,0.0288773,53972992,41533440
830,1500,0.0288801,53972992,41533440
831,1500,0.0285424,53972992,41533440
832,1500,0.0268164,53972992,41533440
833,1500,0.0293353,53972992,41533440
834,1500,0.0274157,53972992,41533440
835,1500,0.0274289,53972992,41533440
836,1500,0.0274335,53972992,41533440
837,1500,0.0292715,53972992,41533440
838,1500,0.0306403,53972992,41533440
839,1500,0.0276027,53972992,41533440
840,1500,0.0267533,53972992,41533440
841,1500,0.0281198,53972992,41533440
842,1500,0.0277985,53972992,41533440
843,1500,0.0278536,53972992,41533440
844,1500,0.0279447,53972992,41533440
845,1500,0.0281791,53972992,41533440
846,1500,0.0295355,53972992,41533440
847,1500,0.0271206,53972992,41533440
848,1500,0.0297937,53972992,41533440
849,1500,0.026599,53972992,41533440
850,1500,0.0274002,53972992,41533440
851,1500,0.0287984,53972992,41533440
852,1500,0.0287234,53972992,41533440
853,1500,0.0295959,53972992,41533440
854,1500,0.0286926,53972992,41533440
855,1500,0.0308257,53972992,41533440
856,1500,0.0265859,53972992,41533440
857,1500,0.0275592,53972992,41533440
858,1500,0.0289956,53972992,41533440
859,1500,0.0286001,53972992,41533440
860,1500,0.0274751,53972992,41533440
861,1500,0.0281444,53972992,41533440
862,1500,0.0286366,53972992,41533440
863,1500,0.0287809,53972992,41533440
864,1500,0.030402,53972992,41533440
865,1500,0.0301187,53972992,41533440
866,1500,0.0265477,53972992,41533440
867,1500,0.0279311,53972992,41533440
868,1500,0.0269574,53972992,41533440
869,1500,0.0284533,53972992,41533440
870,1500,0.0293717,53972992,41533440
871,1500,0.0291916,53972992,41533440
872,1500,0.0280819,53972992,41533440
873,1500,0.0298253,53972992,41533440
874,1500,0.0295049,53972992,41533440
875,1500,0.031065,53972992,41533440
876,1500,0.027792,53972992,41533440
877,1500,0.028962,53972992,41533440
878,1500,0.0273667,53972992,41533440
879,1500,0.0293678,53972992,41533440
880,1500,0.0282543,53972992,41533440
881,1500,0.0269775,53972992,41533440
882,1500,0.0275378,53972992,41533440
883,1500,0.0284553,53972992,41533440
884,1500,0.0306143,53972992,41533440
885,1500,0.0282038,53972992,41533440
886,1500,0.0276581,53972992,41533440
887,1500,0.0291622,53972992,41533440
888,1500,0.0274798,53972992,41533440
889,1500,0.0287148,53972992,41533440
890,1500,0.0279493,53972992,41533440
891,1500,0.0279802,53972992,41533440
892,1500,0.0283277,53972992,41533440
893,1500,0.0300157,53972992,41533440
894,1500,0.0277474,53972992,41533440
895,1500,0.027993,53972992,41533440
896,1500,0.0294531,53972992,41533440
897,1500,0.0274572,53972992,41533440
898,1500,0.0273786,53972992,41533440
899,1500,0.0292125,53972992,41533440
900,1500,0.0286357,53972992,41533440
901,1500,0.0284623,53972992,41533440
902,1500,0.029184,53972992,41533440
903,1500,0.0285984,53972992,41533440
904,1500,0.0279181,53972992,41533440
905,1500,0.0285542,53972992,41533440
906,1500,0.0297538,53972992,41533440
907,1500,0.029099,53972992,41533440
908,1500,0.030329,53972992,41533440
909,1500,0.0271006,53972992,41533440
910,1500,0.0279074,53972992,41533440
911,1500,0.031594,53972992,41533440
912,1500,0.0287743,53972992,41533440
913,1500,0.0310997,53972992,41533440
914,1500,0.0310097,53972992,41533440
915,1500,0.0278178,53972992,41533440
916,1500,0.0275218,53972992,41533440
917,1500,0.0293988,53972992,41533440
918,1500,0.0266588,53972992,41533440
919,1500,0.0275428,53972992,41533440
920,1500,0.0274101,53972992,41533440
921,1500,0.0277875,53972992,41533440
922,1500,0.030236,53972992,41533440
923,1500,0.0299348,53972992,41533440
924,1500,0.028699,53972992,41533440
925,1500,0.0279182,53972992,41533440
926,1500,0.0284489,53972992,41533440
927,1500,0.0283192,53972992,41533440
928,1500,0.0274585,53972992,41533440
929,1500,0.0284574,53972992,41533440
930,1500,0.0273365,53972992,41533440
931,1500,0.0287226,53972992,41533440
932,1500,0.0289677,53972992,41533440
933,1500,0.0289019,53972992,41533440
934,1500,0.0271954,53972992,41533440
935,1500,0.0286932,53972992,41533440
936,1500,0.0278298,53972992,41533440
937,1500,0.0280471,53972992,41533440
938,1500,0.0272946,53972992,41533440
939,1500,0.0278315,53972992,41533440
940,1500,0.0287701,53972992,41533440
941,1500,0.0276417,53972992,41533440
942,1500,0.027333,53972992,41533440
943,1500,0.0282015,53972992,41533440
944,1500,0.0287185,53972992,41533440
945,1500,0.0302648,53972992,41533440
946,1500,0.0280336,53972992,41533440
947,1500,0.0279082,53972992,41533440
948,1500,0.0278199,53972992,41533440
949,1500,0.0287449,53972992,41533440
950,1500,0.0283439,53972992,41533440
951,1500,0.0286097,53972992,41533440
952,1500,0.027552,53972992,41533440
953,1500,0.0281428,53972992,41533440
954,1500,0.0275797,53972992,41533440
955,1500,0.0272285,53972992,41533440
956,1500,0.0293114,53972992,41533440
957,1500,0.0280408,53972992,41533440
958,1500,0.0304446,53972992,41533440
959,1500,0.0324474,53972992,41533440
960,1500,0.0274108,53972992,41533440
961,1500,0.0267531,53972992,41533440
962,1500,0.0298163,53972992,41533440
963,1500,0.028319,53972992,41533440
964,1500,0.0279545,53972992,41533440
965,1500,0.0283029,53972992,41533440
966,1500,0.0277596,53972992,41533440
967,1500,0.0276188,53972992,41533440
968,1500,0.0313669,53972992,41533440
969,1500,0.0286161,53972992,41533440
970,1500,0.0270432,53972992,41533440
971,1500,0.0281314,53972992,41533440
972,1500,0.0270402,53972992,41533440
973,1500,0.0281495,53972992,41533440
974,1500,0.0279133,53972992,41533440
975,1500,0.0268874,53972992,41533440
976,1500,0.0313499,53972992,41533440
977,1500,0.0312201,53972992,41533440
978,1500,0.027599,53972992,41533440
979,1500,0.028147,53972992,41533440
980,1500,0.0288466,53972992,41533440
981,1500,0.0274679,53972992,41533440
982,1500,0.0275866,53972992,41533440
983,1500,0.0281592,53972992,41533440
984,1500,0.0283576,53972992,41533440
985,1500,0.0276178,53972992,41533440
986,1500,0.0289528,53972992,41533440
987,1500,0.0280584,53972992,41533440
988,1500,0.0278102,53972992,41533440
989,1500,0.0287362,53972992,41533440
990,1500,0.0279801,53972992,41533440
991,1500,0.0281242,53972992,41533440
992,1500,0.0268607,53972992,41533440
993,1500,0.0272363,53972992,41533440
994,1500,0.0295361,53972992,41533440
995,1500,0.0283121,53972992,41533440
996,1500,0.0275641,53972992,41533440
997,1500,0.0282969,53972992,41533440
998,1500,0.0271764,53972992,41533440
999,1500,0.0283145,53972992,41533440
1000,1500,0.0274857,53972992,41533440
1001,1500,0.0275826,53972992,41533440
1002,1500,0.0288091,53972992,41533440
1003,1500,0.0276113,53972992,41533440
1004,1500,0.0287914,53972992,41533440
1005,1500,0.0267942,53972992,41533440
1006,1500,0.0276644,53972992,41533440
1007,1500,0.028699,53972992,41533440
1008,1500,0.0283254,53972992,41533440
1009,1500,0.0293964,53972992,41533440
1010,1500,0.0273591,53972992,41533440
1011,1500,0.0277477,53972992,41533440
1012,1500,0.0275281,53972992,41533440
1013,1500,0.0282506,53972992,41533440
1014,1500,0.0272394,53972992,41533440
1015,1500,0.027596,53972992,41533440
1016,1500,0.0267396,53972992,41533440
1017,1500,0.0296727,53972992,41533440
1018,1500,0.0282588,53972992,41533440
1019,1500,0.0259934,53972992,41533440
1020,1500,0.0274341,53972992,41533440
1021,1500,0.0283047,53972992,41533440
1022,1500,0.0280398,53972992,41533440
1023,1500,0.0280841,53972992,41533440
1024,1500,0.0284505,53972992,41533440
1025,1500,0.0271512,53972992,41533440
1026,1500,0.0285994,53972992,41533440
1027,1500,0.0277658,53972992,41533440
1028,1500,0.0267886,53972992,41533440
1029,1500,0.0267284,53972992,41533440
1030,1500,0.0308041,53972992,41533440
1031,1500,0.0280057,53972992,41533440
1032,1500,0.0275383,53972992,41533440
1033,1500,0.0274886,53972992,41533440
1034,1500,0.0291428,53972992,41533440
1035,1500,0.0271894,53972992,41533440
1036,1500,0.0279596,53972992,41533440
1037,1500,0.0269833,53972992,41533440
1038,1500,0.0278391,53972992,41533440
1039,1500,0.0311673,53972992,41533440
1040,1500,0.0272226,53972992,41533440
1041,1500,0.0265667,53972992,41533440
1042,1500,0.0290248,53972992,41533440
1043,1500,0.0268788,53972992,41533440
1044,1500,0.0282516,53972992,41533440
1045,1500,0.0283138,53972992,41533440
1046,1500,0.0281036,53972992,41533440
1047,1500,0.0275677,53972992,41533440
1048,1500,0.0276015,53972992,41533440
1049,1500,0.0272705,53972992,41533440
1050,1500,0.0295051,53972992,41533440
1051,1500,0.0276612,53972992,41533440
1052,1500,0.028473,53972992,41533440
1053,1500,0.0279324,53972992,41533440
1054,1500,0.0274181,53972992,41533440
1055,1500,0.0278411,53972992,41533440
1056,1500,0.0273352,53972992,41533440
1057,1500,0.0276982,53972992,41533440
1058,1500,0.0286649,53972992,41533440
1059,1500,0.0272439,53972992,41533440
1060,1500,0.0268174,53972992,41533440
1061,1500,0.0278854,53972992,41533440
1062,1500,0.0275324,53972992,41533440
1063,1500,0.0282864,53972992,41533440
1064,1500,0.0277179,53972992,41533440
1065,1500,0.0295858,53972992,41533440
1066,1500,0.0285861,53972992,41533440
1067,1500,0.028201,53972992,41533440
1068,1500,0.0275072,53972992,41533440
1069,1500,0.0293395,53972992,41533440
1070,1500,0.0275785,53972992,41533440
1071,1500,0.027285,53972992,41533440
1072,1500,0.0294644,53972992,41533440
1073,1500,0.0279232,53972992,41533440
1074,1500,0.0285097,53972992,41533440
1075,1500,0.0288986,53972992,41533440
1076,1500,0.0280138,53972992,41533440
1077,1500,0.0278249,53972992,41533440
1078,1500,0.0289189,53972992,41533440
1079,1500,0.0273083,53972992,41533440
1080,1500,0.0283447,53972992,41533440
1081,1500,0.0274248,53972992,41533440
1082,1500,0.0271168,53972992,41533440
1083,1500,0.0311648,53972992,41533440
1084,1500,0.0297957,53972992,41533440
1085,1500,0.0279038,53972992,41533440
1086,1500,0.0281591,53972992,41533440
1087,1500,0.0285375,53972992,41533440
1088,1500,0.0275027,53972992,41533440
1089,1500,0.0282111,53972992,41533440
1090,1500,0.0286755,53972992,41533440
1091,1500,0.0284274,53972992,41533440
1092,1500,0.027698,53972992,41533440
1093,1500,0.0291364,53972992,41533440
1094,1500,0.0278906,53972992,41533440
1095,1500,0.0281339,53972992,41533440
1096,1500,0.0276771,53972992,41533440
1097,1500,0.0281901,53972992,41533440
1098,1500,0.027435,53972992,41533440
1099,1500,0.0281814,53972992,41533440
1100,1500,0.0266911,53972992,41533440
1101,1500,0.0290763,53972992,41533440
1102,1500,0.0270356,53972992,41533440
1103,1500,0.0274029,53972992,41533440
1104,1500,0.0282496,53972992,41533440
1105,1500,0.0275148,53972992,41533440
1106,1500,0.0291705,53972992,41533440
1107,1500,0.0271558,53972992,41533440
1108,1500,0.028388,53972992,41533440
1109,1500,0.0293413,53972992,41533440
1110,1500,0.0270886,53972992,41533440
1111,1500,0.0266717,53972992,41533440
1112,1500,0.0266902,53972992,41533440
1113,1500,0.0281612,53972992,41533440
1114,1500,0.0275463,53972992,41533440
1115,1500,0.0265162,53972992,41533440
1116,1500,0.0288133,53972992,41533440
1117,1500,0.0270505,53972992,41533440
1118,1500,0.0268826,53972992,41533440
1119,1500,0.0282129,53972992,41533440
1120,1500,0.0277487,53972992,41533440
1121,1500,0.0279797,53972992,41533440
1122,1500,0.0287046,53972992,41533440
1123,1500,0.0277252,53972992,41533440
1124,1500,0.0298081,53972992,41533440
1125,1500,0.0279098,53972992,41533440
1126,1500,0.0291847,53972992,41533440
1127,1500,0.0266769,53972992,41533440
1128,1500,0.0275119,53972992,41533440
1129,1500,0.0266729,53972992,41533440
1130,1500,0.0274729,53972992,41533440
1131,1500,0.0284935,53972992,41533440
1132,1500,0.0287526,53972992,41533440
1133,1500,0.0281248,53972992,41533440
1134,1500,0.0290995,53972992,41533440
1135,1500,0.0288245,53972992,41533440
1136,1500,0.0287581,53972992,41533440
1137,1500,0.0268402,53972992,41533440
1138,1500,0.0270475,53972992,41533440
1139,1500,0.0304673,53972992,41533440
1140,1500,0.027255,53972992,41533440
1141,1500,0.0265718,53972992,41533440
1142,1500,0.0297741,53972992,41533440
1143,1500,0.0278491,53972992,41533440
1144,1500,0.0271364,53972992,41533440
1145,1500,0.0294876,53972992,41533440
1146,1500,0.0276444,53972992,41533440
1147,1500,0.0274209,53972992,41533440
1148,1500,0.0275185,53972992,41533440
1149,1500,0.029571,53972992,41533440
1150,1500,0.0291021,53972992,41533440
1151,1500,0.0276306,53972992,41533440
1152,1500,0.0273871,53972992,41533440
1153,1500,0.0277281,53972992,41533440
1154,1500,0.0280071,53972992,41533440
1155,1500,0.0277149,53972992,41533440
1156,1500,0.0282341,53972992,41533440
1157,1500,0.029752,53972992,41533440
1158,1500,0.0268878,53972992,41533440
1159,1500,0.0291601,53972992,41533440
1160,1500,0.0286466,53972992,41533440
1161,1500,0.0265599,53972992,41533440
1162,1500,0.0274568,53972992,41533440
1163,1500,0.0287834,53972992,41533440
1164,1500,0.0272533,53972992,41533440
1165,1500,0.0276376,53972992,41533440
1166,1500,0.0275713,53972992,41533440
1167,1500,0.0264591,53972992,41533440
1168,1500,0.0289024,53972992,41533440
1169,1500,0.030135,53972992,41533440
1170,1500,0.0284851,53972992,41533440
1171,1500,0.0272722,53972992,41533440
1172,1500,0.0274419,53972992,41533440
1173,1500,0.0283964,53972992,41533440
1174,1500,0.0310021,53972992,41533440
1175,1500,0.0310543,53972992,41533440
1176,1500,0.0269629,53972992,41533440
1177,1500,0.0276889,53972992,41533440
1178,1500,0.0274097,53972992,41533440
1179,1500,0.029091,53972992,41533440
1180,1500,0.0271689,53972992,41533440
1181,1500,0.0273113,53972992,41533440
1182,1500,0.0284307,53972992,41533440
1183,1500,0.0298435,53972992,41533440
1184,1500,0.0325388,53972992,41533440
1185,1500,0.031613,53972992,41533440
1186,1500,0.0283171,53972992,41533440
1187,1500,0.0275752,53972992,41533440
1188,1500,0.0271474,53972992,41533440
1189,1500,0.027675,53972992,41533440
1190,1500,0.0291451,53972992,41533440
1191,1500,0.0279833,53972992,41533440
1192,1500,0.0288513,53972992,41533440
1193,1500,0.026794,53972992,41533440
1194,1500,0.0268109,53972992,41533440
1195,1500,0.0283574,53972992,41533440
1196,1500,0.0279943,53972992,41533440
1197,1500,0.0275367,53972992,41533440
1198,1500,0.0283223,53972992,41533440
1199,1500,0.0275065,53972992,41533440
1200,1500,0.0269976,53972992,41533440
1201,1500,0.0292022,53972992,41533440
1202,1500,0.027494,53972992,41533440
1203,1500,0.0284385,53972992,41533440
1204,1500,0.028298,53972992,41533440
1205,1500,0.0269715,53972992,41533440
1206,1500,0.0270825,53972992,41533440
1207,1500,0.0282735,53972992,41533440
1208,1500,0.0273422,53972992,41533440
1209,1500,0.0263371,53972992,41533440
1210,1500,0.0292675,53972992,41533440
1211,1500,0.0285864,53972992,41533440
1212,1500,0.0279777,53972992,41533440
1213,1500,0.0300142,53972992,41533440
1214,1500,0.0275104,53972992,41533440
1215,1500,0.0274838,53972992,41533440
1216,1500,0.0276417,53972992,41533440
1217,1500,0.030092,53972992,41533440
1218,1500,0.0268479,53972992,41533440
1219,1500,0.0295418,53972992,41533440
1220,1500,0.0289942,53972992,41533440
1221,1500,0.0283883,53972992,41533440
1222,1500,0.0284697,53972992,41533440
1223,1500,0.0267815,53972992,41533440
1224,1500,0.0322411,53972992,41533440
1225,1500,0.0272225,53972992,41533440
1226,1500,0.0262176,53972992,41533440
1227,1500,0.027092,53972992,41533440
1228,1500,0.0275898,53972992,41533440
1229,1500,0.0264161,53972992,41533440
1230,1500,0.0268853,53972992,41533440
1231,1500,0.0275529,53972992,41533440
1232,1500,0.0294301,53972992,41533440
1233,1500,0.0276763,53972992,41533440
1234,1500,0.0292488,53972992,41533440
1235,1500,0.027965,53972992,41533440
1236,1500,0.0312207,53972992,41533440
1237,1500,0.0282259,53972992,41533440
1238,1500,0.0275799,53972992,41533440
1239,1500,0.0277191,53972992,41533440
1240,1500,0.0291874,53972992,41533440
1241,1500,0.0289648,53972992,41533440
1242,1500,0.027538,53972992,41533440
1243,1500,0.0291911,53972992,41533440
1244,1500,0.0314039,53972992,41533440
1245,1500,0.02643,53972992,41533440
1246,1500,0.026948,53972992,41533440
1247,1500,0.0277476,53972992,41533440
1248,1500,0.0279349,53972992,41533440
1249,1500,0.0294845,53972992,41533440
1250,1500,0.0277102,53972992,41533440
1251,1500,0.0277166,53972992,41533440
1252,1500,0.0311906,53972992,41533440
1253,1500,0.0304741,53972992,41533440
1254,1500,0.0312971,54042624,41676800
1255,1500,0.0282814,54042624,41676800
1256,1500,0.0272731,54042624,41676800
1257,1500,0.0265393,54042624,41676800
1258,1500,0.027126,54042624,41676800
1259,1500,0.0262381,54042624,41676800
1260,1500,0.0279275,54042624,41676800
1261,1500,0.0293565,54042624,41676800
1262,1500,0.029824,54042624,41676800
1263,1500,0.026533,54042624,41676800
1264,1500,0.0278625,54042624,41676800
1265,1500,0.0272189,54042624,41676800
1266,1500,0.0275573,54042624,41676800
1267,1500,0.0280528,54042624,41676800
1268,1500,0.0274998,54042624,41676800
1269,1500,0.0283283,54042624,41676800
1270,1500,0.0270584,54042624,41676800
1271,1500,0.0276028,54042624,41676800
1272,1500,0.0271109,54042624,41676800
1273,1500,0.0286799,54042624,41676800
1274,1500,0.0282227,54042624,41676800
1275,1500,0.0281692,54042624,41676800
1276,1500,0.0293844,54042624,41676800
1277,1500,0.0274868,54042624,41676800
1278,1500,0.0273689,54042624,41676800
1279,1500,0.0274036,54042624,41676800
1280,1500,0.0295239,54042624,41676800
1281,1500,0.027545,54042624,41676800
1282,1500,0.0282213,54042624,41676800
1283,1500,0.0319685,54042624,41676800
1284,1500,0.0280098,54042624,41676800
1285,1500,0.0273182,54042624,41676800
1286,1500,0.0287152,54042624,41676800
1287,1500,0.0316404,54042624,41676800
1288,1500,0.027158,54042624,41676800
1289,1500,0.0294991,54042624,41676800
1290,1500,0.0281347,54042624,41676800
1291,1500,0.0291479,54042624,41676800
1292,1500,0.0280419,54042624,41676800
1293,1500,0.0266302,54042624,41676800
1294,1500,0.027372,54042624,41676800
1295,1500,0.0280077,54042624,41676800
1296,1500,0.0271048,54042624,41676800
1297,1500,0.0290302,54042624,41676800
1298,1500,0.0281359,54042624,41676800
1299,1500,0.0271962,54042624,41676800
1300,1500,0.0266788,54042624,41676800
1301,1500,0.0275431,54042624,41676800
1302,1500,0.0284321,54042624,41676800
1303,1500,0.0288109,54042624,41676800
1304,1500,0.031978,54042624,41676800
1305,1500,0.0272518,54042624,41676800
1306,1500,0.027812,54042624,41676800
1307,1500,0.0280561,54042624,41676800
1308,1500,0.0279151,54042624,41676800
1309,1500,0.0304574,54042624,41676800
1310,1500,0.0271309,54042624,41676800
1311,1500,0.0282503,54042624,41676800
1312,1500,0.0290278,54042624,41676800
1313,1500,0.030032,54042624,41676800
1314,1500,0.0274971,54042624,41676800
1315,1500,0.0274663,54042624,41676800
1316,1500,0.0282544,54042624,41676800
1317,1500,0.0291324,54042624,41676800
1318,1500,0.0270507,54042624,41676800
1319,1500,0.0288394,54042624,41676800
1320,1500,0.0294328,54042624,41676800
1321,1500,0.0272648,54042624,41676800
1322,1500,0.0314721,54042624,41676800
1323,1500,0.0307937,54042624,41676800
1324,1500,0.032936,54042624,41676800
1325,1500,0.0293065,54042624,41676800
1326,1500,0.0281337,54042624,41676800
1327,1500,0.0282934,54042624,41676800
1328,1500,0.027907,54042624,41676800
1329,1500,0.0279952,54042624,41676800
1330,1500,0.0280206,54042624,41676800
1331,1500,0.0276071,54042624,41676800
1332,1500,0.0270253,54042624,41676800
1333,1500,0.0299617,54042624,41676800
1334,1500,0.0311566,54042624,41676800
1335,1500,0.0274735,54042624,41676800
1336,1500,0.0281159,54042624,41676800
1337,1500,0.026587,54042624,41676800
1338,1500,0.0275283,54042624,41676800
1339,1500,0.0273543,54042624,41676800
1340,1500,0.0285087,54042624,41676800
1341,1500,0.0283233,54042624,41676800
1342,1500,0.026481,54042624,41676800
1343,1500,0.0276386,54042624,41676800
1344,1500,0.0297344,54042624,41676800
1345,1500,0.0285184,54042624,41676800
1346,1500,0.0310592,54042624,41676800
1347,1500,0.0278282,54042624,41676800
1348,1500,0.0292485,54042624,41676800
1349,1500,0.02853,54042624,41676800
1350,1500,0.0276369,54042624,41676800
1351,1500,0.0293709,54042624,41676800
1352,1500,0.0309796,54042624,41676800
1353,1500,0.027583,54042624,41676800
1354,1500,0.0285637,54042624,41676800
1355,1500,0.0272227,54042624,41676800
1356,1500,0.0272896,54042624,41676800
1357,1500,0.0265485,54042624,41676800
1358,1500,0.028726,54042624,41676800
1359,1500,0.0291362,54042624,41676800
1360,1500,0.0296634,54042624,41676800
1361,1500,0.031542,54042624,41676800
1362,1500,0.0310931,54042624,41676800
1363,1500,0.028481,54042624,41676800
1364,1500,0.0292241,54042624,41676800
1365,1500,0.0284243,54042624,41676800
1366,1500,0.0282473,54042624,41676800
1367,1500,0.0274251,54042624,41676800
1368,1500,0.0275786,54042624,41676800
1369,1500,0.0285168,54042624,41676800
1370,1500,0.028715,54042624,41676800
1371,1500,0.0293561,54042624,41676800
1372,1500,0.0314548,54042624,41676800
1373,1500,0.0285721,54042624,41676800
1374,1500,0.0283734,54042624,41676800
1375,1500,0.0299326,54042624,41676800
1376,1500,0.0284166,54042624,41676800
1377,1500,0.0292115,54042624,41676800
1378,1500,0.0295441,54042624,41676800
1379,1500,0.0277337,54042624,41676800
1380,1500,0.0283801,54042624,41676800
1381,1500,0.0268816,54042624,41676800
1382,1500,0.0277602,54042624,41676800
1383,1500,0.0277365,54042624,41676800
1384,1500,0.0274025,54042624,41676800
1385,1500,0.0291432,54042624,41676800
1386,1500,0.0280086,54042624,41676800
1387,1500,0.0283566,54042624,41676800
1388,1500,0.0295405,54042624,41676800
1389,1500,0.0278209,54042624,41676800
1390,1500,0.0307634,54042624,41676800
1391,1500,0.0300508,54042624,41676800
1392,1500,0.0264645,54042624,41676800
1393,1500,0.0267496,54042624,41676800
1394,1500,0.0294357,54042624,41676800
1395,1500,0.0283836,54042624,41676800
1396,1500,0.0271586,54042624,41676800
1397,1500,0.0288485,54042624,41676800
1398,1500,0.0276928,54042624,41676800
1399,1500,0.0313798,54042624,41676800
1400,1500,0.0306142,54042624,41676800
1401,1500,0.0274607,54042624,41676800
1402,1500,0.0283253,54042624,41676800
1403,1500,0.0280948,54042624,41676800
1404,1500,0.0289987,54042624,41676800
1405,1500,0.0278058,54042624,41676800
1406,1500,0.0287939,54042624,41676800
1407,1500,0.0294032,54042624,41676800
1408,1500,0.0281686,54042624,41676800
1409,1500,0.0289869,54042624,41676800
1410,1500,0.026961,54042624,41676800
1411,1500,0.0295936,54042624,41676800
1412,1500,0.029352,54042624,41676800
1413,1500,0.0284623,54042624,41676800
1414,1500,0.0287276,54042624,41676800
1415,1500,0.0272977,54042624,41676800
1416,1500,0.0279438,54042624,41676800
1417,1500,0.0268647,54042624,41676800
1418,1500,0.0300843,54042624,41676800
1419,1500,0.0310007,54042624,41676800
1420,1500,0.0269915,54042624,41676800
1421,1500,0.0281626,54042624,41676800
1422,1500,0.026991,54042624,41676800
1423,1500,0.026832,54042624,41676800
1424,1500,0.0285565,54042624,41676800
1425,1500,0.0275877,54042624,41676800
1426,1500,0.0291248,54042624,41676800
1427,1500,0.0293868,54042624,41676800
1428,1500,0.0272273,54042624,41676800
1429,1500,0.0272391,54042624,41676800
1430,1500,0.0278949,54042624,41676800
1431,1500,0.0273477,54042624,41676800
1432,1500,0.0280162,54042624,41676800
1433,1500,0.027441,54042624,41676800
1434,1500,0.0278437,54042624,41676800
1435,1500,0.0265685,54042624,41676800
1436,1500,0.0289103,54042624,41676800
1437,1500,0.0276253,54042624,41676800
1438,1500,0.0280862,54042624,41676800
1439,1500,0.0264784,54042624,41676800
1440,1500,0.0311126,54042624,41676800
1441,1500,0.026951,54042624,41676800
1442,1500,0.0281814,54042624,41676800
1443,1500,0.0272457,54042624,41676800
1444,1500,0.0281032,54042624,41676800
1445,1500,0.0292586,54042624,41676800
1446,1500,0.0299433,54042624,41676800
1447,1500,0.0279257,54042624,41676800
1448,1500,0.0290257,54042624,41676800
1449,1500,0.0271091,54042624,41676800
1450,1500,0.0270976,54042624,41676800
1451,1500,0.0294394,54042624,41676800
1452,1500,0.0281913,54042624,41676800
1453,1500,0.027246,54042624,41676800
1454,1500,0.027826,54042624,41676800
1455,1500,0.0277537,54042624,41676800
1456,1500,0.0283969,54042624,41676800
1457,1500,0.0284909,54042624,41676800
1458,1500,0.0278344,54042624,41676800
1459,1500,0.027802,54042624,41676800
1460,1500,0.0314814,54042624,41676800
1461,1500,0.0275124,54042624,41676800
1462,1500,0.0291919,54042624,41676800
1463,1500,0.0295653,54042624,41676800
1464,1500,0.0278473,54042624,41676800
1465,1500,0.0300334,54042624,41676800
1466,1500,0.0279748,54042624,41676800
1467,1500,0.0273532,54042624,41676800
1468,1500,0.0286232,54042624,41676800
1469,1500,0.0293511,54042624,41676800
1470,1500,0.0302992,54042624,41676800
1471,1500,0.0271666,54042624,41676800
1472,1500,0.0269179,54042624,41676800
1473,1500,0.028087,54042624,41676800
1474,1500,0.0288761,54042624,41676800
1475,1500,0.0272383,54042624,41676800
